"route_id","agency_id","route_short_name","route_long_name","route_desc","route_type","route_url","route_color","route_text_color","route_sort_order","continuous_pickup","continuous_drop_off"
"1012-97652","1012-EBS","112","Amsterdam Noord via Volendam - Edam","","3","","","","","",""
"1012-97653","1012-EBS","801","Zaanse Schans - Amsterdam Centraal","","3","","","","","",""
"1012-99793","1012-EBS","114","Harderwijk - Barneveld","","3","","","","","",""
"1012-99794","1012-EBS","270","Steenwijk - Blauwe Hand","","3","","","","","",""
"1012-99795","1012-EBS","3","Station Centrum - Batavia Stad","","3","","","","","",""
"1012-100586","1012-EBS","105","Hellevoetsluis via Rozenburg - Spijkenisse","","3","","","","","",""
"1012-100587","1012-EBS","902","Spijkhopper","","3","","","","","",""
"1012-104025","1012-EBS","205","Spijkenisse via Botlek Distripark - Rozenburg","","3","","","","","",""
"1012-104026","1012-EBS","281","Metro Centrum via De Elementen - Metro Centrum","","3","","","","","",""
"1012-104027","1012-EBS","403","Rockanje via Brielle - Spijkenisse","","3","","","","","",""
"1012-104028","1012-EBS","404","Rockanje via Hellevoetsluis - Spijkenisse","","3","","","","","",""
"1012-104029","1012-EBS","825","Spijkenisse via Schiedam - Honselersdijk","","3","","","","","",""
"1012-106234","1012-EBS","305","Amsterdam Centraal via Purmerend - De Rijp","","3","","","","","",""
"1012-106235","1012-EBS","314","Amsterdam Centraal via Edam - Hoorn","","3","","","","","",""
"1012-106236","1012-EBS","316","Amsterdam Centraal via Volendam - Edam","","3","","","","","",""
"1012-106237","1012-EBS","391","Zaandam Zaanse Schans - Amsterdam Centraal","","3","","","","","",""
"1012-106619","1012-EBS","147","Dronten - Barneveld","","3","","","","","",""
"1012-108761","1012-EBS","30","Zoetermeer via Rijswijk - Naaldwijk","","3","","","","","",""
"1012-108762","1012-EBS","34","Monster via Naaldwijk - Maassluis","","3","","","","","",""
"1012-108763","1012-EBS","43","Den Haag Centraal via Wassenaar - Leiden","","3","","","","","",""
"1012-108764","1012-EBS","45","Den Haag Centraal via Leidschendam - Leiden","","3","","","","","",""
"1012-108765","1012-EBS","46","Den Haag Centraal via Voorschoten - Wassenaar","","3","","","","","",""
"1012-108766","1012-EBS","53","Rijswijk via 't Haantje - Delft","","3","","","","","",""
"1012-108767","1012-EBS","61","Station Delft - via Kuyperswijk - Rijswijk","","3","","","","","",""
"1012-108768","1012-EBS","63","Station Delft via Ikea - Delftsehout","","3","","","","","",""
"1012-108769","1012-EBS","64","Station Delft via Voorhof - Tanthof","","3","","","","","",""
"1012-108770","1012-EBS","71","Centrum West via Rokkeveen - Station Lansingerland","","3","","","","","",""
"1012-108771","1012-EBS","284","Delfgauw via Pijnacker - Den Haag Ypenburg","","3","","","","","",""
"1012-108772","1012-EBS","455","'s-Gravenzande via Naaldwijk en Delft - Zoetermeer","","3","","","","","",""
"1012-108773","1012-EBS","456","Den Haag Leyenburg via Naaldwijk - Schiedam","","3","","","","","",""
"1012-108774","1012-EBS","824","Rotterdam via Schiedam - Honselersdijk","","3","","","","","",""
"1012-108775","1012-EBS","826","Schiedam via Maassluis-Honselersdijk - Naaldwijk","","3","","","","","",""
"1012-109483","1012-EBS","171","Blokzijl - Zwolle","","3","","","","","",""
"1012-109484","1012-EBS","174","Zwolle - Genemuiden","","3","","","","","",""
"1012-109485","1012-EBS","199","Elburg - Zwolle","","3","","","","","",""
"1012-109486","1012-EBS","601","Apeldoorn - Zwolle Deltion Campus","","3","","","","","",""
"1012-109487","1012-EBS","602","Epe - Zwolle Deltion Campus","","3","","","","","",""
"1012-109488","1012-EBS","604","Eerbeek - Zutphen","","3","","","","","",""
"1012-109489","1012-EBS","612","Lelystad-Haven - H. Bekiusschool-De Rede","","3","","","","","",""
"1012-109490","1012-EBS","619","Apeldoorn De Maten - Eerbeek","","3","","","","","",""
"1012-109491","1012-EBS","620","Harderwijk - Amersfoort Guido de Bres","","3","","","","","",""
"1012-109492","1012-EBS","625","Zeewolde - Amersfoort Guido de Bres","","3","","","","","",""
"1012-109493","1012-EBS","629","Dedemsvaart - Hardenberg","","3","","","","","",""
"1012-109494","1012-EBS","640","Staphorst - Zwolle","","3","","","","","",""
"1012-109495","1012-EBS","641","Urk - Zwolle Campus","","3","","","","","",""
"1012-109496","1012-EBS","646","Station - Aeres Hogeschool","","3","","","","","",""
"1012-109497","1012-EBS","650","Wekerom - Apeldoorn SG J. Fruytier","","3","","","","","",""
"1012-109498","1012-EBS","651","Ede - Apeldoorn SG J. Fruytier","","3","","","","","",""
"1012-109499","1012-EBS","652","Wekerom - Apeldoorn SG J. Fruytier","","3","","","","","",""
"1012-109500","1012-EBS","653","Renkum - Apeldoorn SG J. Fruytier","","3","","","","","",""
"1012-109501","1012-EBS","654","Ermelo - Apeldoorn SG J. Fruytier","","3","","","","","",""
"1012-109502","1012-EBS","657","Barneveld - Apeldoorn SG J. Fruytier","","3","","","","","",""
"1012-109503","1012-EBS","658","Nunspeet - Apeldoorn SG J. Fruytier","","3","","","","","",""
"1012-109504","1012-EBS","659","Lunteren - Apeldoorn SG J. Fruytier","","3","","","","","",""
"1012-109505","1012-EBS","660","Deventer - Holten Scholengem.","","3","","","","","",""
"1012-109506","1012-EBS","663","Lelystad - Kampen GSG Pieter Zandt","","3","","","","","",""
"1012-109507","1012-EBS","664","Lemelerveld - Zwolle Rieteweg","","3","","","","","",""
"1012-109508","1012-EBS","668","Zwolle - Herfte","","3","","","","","",""
"1012-109509","1012-EBS","669","Balkbrug - Guido de Bresschool","","3","","","","","",""
"1012-109510","1012-EBS","673","Hoogeveen - Kampen GSG Pieter Zandt","","3","","","","","",""
"1012-109511","1012-EBS","674","Putten - Hoornbeeck/Van Lodenstein","","3","","","","","",""
"1012-109512","1012-EBS","675","Kuinre - Emmeloord Begraafplaats","","3","","","","","",""
"1012-109513","1012-EBS","676","Elspeet - Hoornbeeck/Van Lodenstein","","3","","","","","",""
"1012-109514","1012-EBS","679","Vollenhove - Meppel","","3","","","","","",""
"1012-109515","1012-EBS","681","Urk - Kampen GSG Pieter Zandt","","3","","","","","",""
"1012-109516","1012-EBS","685","Nunspeet - Kampen SG Pieter Zandt","","3","","","","","",""
"1012-109517","1012-EBS","687","Nijkerk - Barneveld","","3","","","","","",""
"1012-109518","1012-EBS","7","Station - Stadion","","3","","","","","",""
"1012-109519","1012-EBS","9","Station - Deltion Campus","","3","","","","","",""
"1012-109520","1012-EBS","12","Station - Zwartwaterallee","","3","","","","","",""
"1012-109586","1012-EBS","291","Amsterdam Centraal - Zaandam De Vlinder","","3","","","","","",""
"1012-109587","1012-EBS","610","Marken - Volendam","","3","","","","","",""
"1012-109588","1012-EBS","614","Edam - Hoorn","","3","","","","","",""
"1012-109589","1012-EBS","192","Rugge via Vierpolders - Rugge","","3","","","","","",""
"1012-91896","1012-GVB","1","Lijn 1","","0","","","","","",""
"1012-91897","1012-GVB","2","Lijn 2","","0","","","","","",""
"1012-91898","1012-GVB","3","Lijn 3","","0","","","","","",""
"1012-91899","1012-GVB","4","Lijn 4","","0","","","","","",""
"1012-91900","1012-GVB","5","Lijn 5","","0","","","","","",""
"1012-91901","1012-GVB","7","Lijn 7","","0","","","","","",""
"1012-91902","1012-GVB","12","Lijn 12","","0","","","","","",""
"1012-91903","1012-GVB","13","Lijn 13","","0","","","","","",""
"1012-91904","1012-GVB","14","Lijn 14","","0","","","","","",""
"1012-91905","1012-GVB","15","Lijn 15","","3","","","","","",""
"1012-91906","1012-GVB","17","Lijn 17","","0","","","","","",""
"1012-91907","1012-GVB","18","Lijn 18","","3","","","","","",""
"1012-91908","1012-GVB","19","Lijn 19","","0","","","","","",""
"1012-91909","1012-GVB","21","Lijn 21","","3","","","","","",""
"1012-91910","1012-GVB","22","Lijn 22","","3","","","","","",""
"1012-91911","1012-GVB","24","Lijn 24","","0","","","","","",""
"1012-91912","1012-GVB","25","Lijn 25","","0","","","","","",""
"1012-91913","1012-GVB","26","Lijn 26","","0","","","","","",""
"1012-91914","1012-GVB","27","Lijn 27","","0","","","","","",""
"1012-91915","1012-GVB","34","Lijn 34","","3","","","","","",""
"1012-91916","1012-GVB","35","Lijn 35","","3","","","","","",""
"1012-91917","1012-GVB","36","Lijn 36","","3","","","","","",""
"1012-91918","1012-GVB","37","Lijn 37","","3","","","","","",""
"1012-91919","1012-GVB","38","Lijn 38","","3","","","","","",""
"1012-91920","1012-GVB","40","Lijn 40","","3","","","","","",""
"1012-91921","1012-GVB","41","Lijn 41","","3","","","","","",""
"1012-91922","1012-GVB","43","Lijn 43","","3","","","","","",""
"1012-91923","1012-GVB","44","Lijn 44","","3","","","","","",""
"1012-91924","1012-GVB","47","Lijn 47","","3","","","","","",""
"1012-91925","1012-GVB","48","Lijn 48","","3","","","","","",""
"1012-91926","1012-GVB","49","Lijn 49","","3","","","","","",""
"1012-91927","1012-GVB","50","Lijn 50","","1","","187a36","ffffff","","",""
"1012-91928","1012-GVB","51","Lijn 51","","1","","FF6600","000000","","",""
"1012-91929","1012-GVB","52","Lijn 52","","1","","00adef","000000","","",""
"1012-91930","1012-GVB","53","Lijn 53","","1","","d81118","ffffff","","",""
"1012-91931","1012-GVB","54","Lijn 54","","1","","fff200","000000","","",""
"1012-91932","1012-GVB","61","Lijn 61","","3","","","","","",""
"1012-91933","1012-GVB","62","Lijn 62","","3","","","","","",""
"1012-91934","1012-GVB","63","Lijn 63","","3","","","","","",""
"1012-91935","1012-GVB","65","Lijn 65","","3","","","","","",""
"1012-91936","1012-GVB","66","Lijn 66","","3","","","","","",""
"1012-91937","1012-GVB","68","Lijn 68","","3","","","","","",""
"1012-91938","1012-GVB","231","Lijn 231","","3","","","","","",""
"1012-91939","1012-GVB","232","Lijn 232","","3","","","","","",""
"1012-91940","1012-GVB","233","Lijn 233","","3","","","","","",""
"1012-91941","1012-GVB","245","Lijn 245","","3","","","","","",""
"1012-91942","1012-GVB","246","Lijn 246","","3","","","","","",""
"1012-91943","1012-GVB","247","Lijn 247","","3","","","","","",""
"1012-91944","1012-GVB","267","Lijn 267","","3","","","","","",""
"1012-91945","1012-GVB","N81","Lijn 281","","3","","","","","",""
"1012-91946","1012-GVB","N82","Lijn 282","","3","","","","","",""
"1012-91947","1012-GVB","N83","Lijn 283","","3","","","","","",""
"1012-91948","1012-GVB","N84","Lijn 284","","3","","","","","",""
"1012-91949","1012-GVB","N85","Lijn 285","","3","","","","","",""
"1012-91950","1012-GVB","N86","Lijn 286","","3","","","","","",""
"1012-91951","1012-GVB","N87","Lijn 287","","3","","","","","",""
"1012-91952","1012-GVB","N88","Lijn 288","","3","","","","","",""
"1012-91953","1012-GVB","N89","Lijn 289","","3","","","","","",""
"1012-91954","1012-GVB","N91","Lijn 291","","3","","","","","",""
"1012-91955","1012-GVB","N93","Lijn 293","","3","","","","","",""
"1012-91956","1012-GVB","369","Lijn 369","","3","","","","","",""
"1012-91957","1012-GVB","461","Lijn 461","","3","","000000","ffffff","","",""
"1012-91958","1012-GVB","463","Lijn 463","","3","","c7332c","ffffff","","",""
"1012-91959","1012-GVB","464","Lijn 464","","3","","8ebd77","000000","","",""
"1012-91960","1012-GVB","F6","Lijn 900","","4","","","","","",""
"1012-91961","1012-GVB","F3","Lijn 901","","4","","","","","",""
"1012-91962","1012-GVB","F2","Lijn 902","","4","","","","","",""
"1012-91963","1012-GVB","F7","Lijn 903","","4","","","","","",""
"1012-91965","1012-GVB","F4","Lijn 906","","4","","","","","",""
"1012-91967","1012-GVB","F20","Lijn 909","","4","","","","","",""
"1012-91968","1012-GVB","F21","Lijn 910","","4","","","","","",""
"1012-91969","1012-GVB","F22","Lijn 911","","4","","","","","",""
"1012-91970","1012-GVB","F1","Lijn 915","","4","","","","","",""
"1012-93602","1012-GVB","F9","Lijn 908","","4","","","","","",""
"1012-107861","1012-HERMES","255","Budel - Soerendonk - Maarheeze","","3","","","","","",""
"1012-107862","1012-HERMES","256","Maarheeze station - Valkenswaard","","3","","","","","",""
"1012-107863","1012-HERMES","257","Geldrop - Heeze - Valkenswaard","","3","","","","","",""
"1012-107864","1012-HERMES","258","Weert - Maarheeze - Heeze","","3","","","","","",""
"1012-107865","1012-HERMES","259","Nuenen - Beek en Donk","","3","","","","","",""
"1012-107866","1012-HERMES","260","Geldrop - Son en Breugel - Best","","3","","","","","",""
"1012-107867","1012-HERMES","261","Beek en Donk - Mariahout - Helmond","","3","","","","","",""
"1012-107868","1012-HERMES","262","Helenaveen - Deurne","","3","","","","","",""
"1012-107869","1012-HERMES","266","Deurne - Someren - Geldrop","","3","","","","","",""
"1012-107870","1012-HERMES","268","Deurne - Bakel - Elsendorp","","3","","","","","",""
"1012-107871","1012-HERMES","271","Aalst - Waalre - Veldhoven","","3","","","","","",""
"1012-107872","1012-HERMES","272","Eersel - Weebosch - Lommel","","3","","","","","",""
"1012-107873","1012-HERMES","276","Valkenswaard - Achel","","3","","","","","",""
"1012-107874","1012-HERMES","277","Veldhoven - Valkenswaard","","3","","","","","",""
"1012-107875","1012-HERMES","291","Middelbeers - Hoogeloon - Hapert - Bladel","","3","","","","","",""
"1012-107876","1012-HERMES","292","Veldhoven - Hoogeloon","","3","","","","","",""
"1012-107877","1012-HERMES","294","Veldhoven - Eersel - Vessem","","3","","","","","",""
"1012-104312","1012-HTM","11","Scheveningen Haven - Rijswijkseplein","","0","","","","","",""
"1012-104314","1012-HTM","15","Nootdorp - Kalvermarkt","","0","","","","","",""
"1012-104315","1012-HTM","16","Wateringen - Cs","","0","","","","","",""
"1012-104317","1012-HTM","19","Delft Noord - Leidschendam leidsenhage","","0","","","","","",""
"1012-104318","1012-HTM","2","Kraaijenstein - Leidschendam Leidsenhage","","0","","","","","",""
"1012-104319","1012-HTM","3","Lijn 3","","0","","be1fa1","ffffff","","",""
"1012-104321","1012-HTM","4","Lijn 4","","0","","ef7100","000000","","",""
"1012-104325","1012-HTM","9","Vrederust -Scheveningen Noorderstrand","","0","","","","","",""
"1012-104326","1012-HTM","20","Lijn 20: Centraal Station - Duinzigt","","3","","","","","",""
"1012-104327","1012-HTM","21","Lijn 21: Vrederust - Scheveningen Noorderstrand","","3","","","","","",""
"1012-104328","1012-HTM","22","Lijn 22: Duindorp - Rijswijk De Schilp","","3","","","","","",""
"1012-104329","1012-HTM","23","Lijn 23: Scheveningen Noorderstrand - Kijkduin","","3","","","","","",""
"1012-104330","1012-HTM","24","Lijn 24: Kijkduin - Station Mariahoeve","","3","","","","","",""
"1012-104331","1012-HTM","25","Lijn 25: Vrederust - Grote Markt","","3","","","","","",""
"1012-104332","1012-HTM","26","Lijn 26: Kijkduin - Voorburg Station","","3","","","","","",""
"1012-104333","1012-HTM","28","Lijn 28: Zuiderstrand - Voorburg Station","","3","","","","","",""
"1012-104334","1012-HTM","29","Lijn 29: Station Rijswijk - Oude Waalsdorperweg","","3","","","","","",""
"1012-104335","1012-HTM","N1","Nachtlijn 1: CS - Mariahoeve - Scheveningen","","3","","","","","",""
"1012-104336","1012-HTM","N2","Nachtlijn 2: CS - Leidschendam - Wassenaar","","3","","","","","",""
"1012-104337","1012-HTM","N3","Nachtlijn 3: Kijkduin - Loosduinen","","3","","","","","",""
"1012-104338","1012-HTM","N4","Nachtlijn 4: Wateringen - Rijswijk","","3","","","","","",""
"1012-104339","1012-HTM","N5","Nachtlijn 5: Ypenburg - Delft","","3","","","","","",""
"1012-104340","1012-HTM","N6","Nachtlijn 6: Leidschenveen - Zoetermeer","","3","","","","","",""
"1012-106620","1012-HTM","1","Scheveningen Noord - Delft Tanthof","","0","","","","","",""
"1012-106621","1012-HTM","12","Den Haag Duindorp - Station Den Haag Hs","","0","","","","","",""
"1012-106622","1012-HTM","6","Den Haag Leyenburg - Leidschendam Noord","","0","","","","","",""
"1012-109247","1012-HTM","17","Kunstmuseum - Wateringen","","0","","","","","",""
"1012-109473","1012-HTM","34","Lijn 34","","0","","","","","",""
"1012-109474","1012-HTM","2","Kraaijenstein - Station Den Haag Centraal","","0","","","","","",""
"1012-109475","1012-HTM","1","Scheveningen Noord - Delft Tanthof","","0","","","","","",""
"1012-111063","1012-HTM","1K","Pendel Lilf lijn 1 pendel","","0","","","","","",""
"1012-86478","1012-IFF:ARRIVA","Sneltrein RE30","Apeldoorn <-> Winterswijk S30400","","2","","","","","",""
"1012-86479","1012-IFF:ARRIVA","Sneltrein RE1","Groningen <-> Leeuwarden S37300","","2","","","","","",""
"1012-86480","1012-IFF:ARRIVA","Sneltrein RE6","Winschoten <-> Groningen S37900","","2","","","","","",""
"1012-86482","1012-IFF:ARRIVA","Stoptrein RS30","Apeldoorn <-> Zutphen St17800","","2","","","","","",""
"1012-86485","1012-IFF:ARRIVA","Stoptrein RS31","Zutphen <-> Winterswijk St30800","","2","","","","","",""
"1012-86486","1012-IFF:ARRIVA","Stoptrein RS32","Arnhem Centraal <-> Winterswijk St30900","","2","","","","","",""
"1012-86487","1012-IFF:ARRIVA","Stoptrein RS33","Tiel <-> Arnhem Centraal St31100","","2","","","","","",""
"1012-86488","1012-IFF:ARRIVA","Stoptrein RS18","Kerkrade Centrum <-> Maastricht Randwyck St32000","","2","","","","","",""
"1012-86489","1012-IFF:ARRIVA","Stoptrein RS11","Nijmegen <-> Roermond St32200","","2","","","","","",""
"1012-86490","1012-IFF:ARRIVA","Stoptrein RS11","Nijmegen <-> Venray St32300","","2","","","","","",""
"1012-86491","1012-IFF:ARRIVA","Stoptrein RS12","Roermond <-> Maastricht Randwyck St32400","","2","","","","","",""
"1012-86492","1012-IFF:ARRIVA","Stoptrein RS15","Sittard <-> Heerlen St32500","","2","","","","","",""
